Respondent_ID,Region,Programme,Division,District,Upazila/pouroshova,Union/ward,Area,ward,Age,Age (Decile),Sex,Occupation,Q11,Q12_current_income,Q13_prev_month_income,Q14_current_month_expen,Q15_prev_expense,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q18_Boolean,Q20_Boolean,Q21_Boolean,Q22_boolean,Q24_boolean,Q27_boolean,Q29_boolean,Q30,Q31,Q32,Q31_5s,Q32_10s,Q33,Q34,Q35,Q36,Q30_food,Q30_cash,Q30_commodities_at_fair_price,Q30_Medical_treatment,Q30_Misconception
304,Jhenaidha,MF-BDU,Khulna,Jhenaidah,Jhenaidah ,Porahati,Rural,NA,28,20,Men,Private service holder,paid leave from job,28000,28000,23000,25000,6,1,Yes,social networking sites (Facebook),Yes,Do know,Do know,Corona helpline,Yes,no treatment available,completely agree,Yes,30,Yes,1,1,1,1,1,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,10,30,10,30,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
305,Munshiganj,MF-BDU,Dhaka,Munshiganj,Munshiganj Sadar ,4,Rural,NA,53,50,Women,others,lost job/no work,22000,22000,25000,20000,2,0,Yes,NGO,Yes,Do know,Do know,city hospital,No,govt detains infected person,completely agree,Yes,10,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,7,10,5,10,অ. সঞ্চয় থেকে উত্তোলন,No,,,1,0,0,0,0
306,B.Baria-2,MF-BDU,Chattogram,Bramhanbaria,Bramhanbaria Sadar,Masihata,Rural,NA,45,40,Men,CNG/auto driver,lost job/no work,0,30000,20000,25000,5,0,Yes,TV,Yes,Do know,Do not know,city hospital,No,treatment available only in Dhaka,somewhat agree,No,,Yes,1,1,1,0,0,0,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,15,10,15,10,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
307,,UDP,Khulna,Satkhira,SATKHIRA SADAR,,Urban,Ward No:7,36,30,Men,small business/convenience shop,lost job/no work,0,6000,8000,8000,4,0,Yes,NGO,Yes,Do not know,Do not know,Local govt hospital,No,no treatment available,do not fully agree,না,,No,1,1,0,0,0,0,0,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,3,0,0,0,সম্পদ বিক্রী,No,,,0,0,1,0,0
308,Rangpur-2,MF-BDU,Rangpur,Rangpur,Rangpur Sadar,Topodhon,Rural,NA,21,20,Men,Private service holder,lost job/no work,0,19000,22000,15000,6,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,15,Yes,1,1,1,1,1,1,1,"ই.  নগদ অর্থ সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",2,30,0,30,ঋ. পরিকল্পনা নাই,No,,,0,1,0,1,0
309,Sylhet-2,MF-BDU,Sylhet,Sylhet,Osmaninagar,Tazpur,Rural,NA,30,30,Men,CNG/auto driver,lost job/no work,0,16000,15000,15000,9,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,no treatment available,completely agree,Yes,15,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,0,25,0,20,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
310,,PSU,Khulna,Jhenaidah,JHENAIDAH SADAR,Pagla Kanai,Urban,Ward No:8,27,20,Men,Day laborer (agri),lost job/no work,1000,10000,1000,9000,5,1,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,home quarantine,completely agree,হ্যাঁ,30,Yes,1,1,0,0,0,0,1,খাদ্য সাহায্য,30,10,30,10,পেশা পরিবর্তন,No,,,1,0,0,0,0
311,Kurigram,MF-BDU,Rangpur,Kurigram,Kurigram Sadar,Katalbari,Rural,NA,31,30,Men,Private service holder,lost job/no work,0,17000,10000,10000,8,0,Yes,TV,Yes,Do not know,Do know,Corona helpline,No,treatment available only in Dhaka,somewhat agree,Yes,10,No,1,1,0,1,0,1,0,অ. খাদ্য সাহায্য,7,60,5,60,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
312,Sonargaon,MF-BDU,Dhaka,Narayanganj,Sonargaon,Kachpur,Urban,NA,37,30,Men,rickshawpuller,lost job/no work,15000,20000,15000,18000,5,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,no treatment available,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,2,15,0,10,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
313,Sreemongal,MF-BDU,Sylhet,Moulvibazar,Sreemongal,Ashidun,Rural,NA,27,20,Men,factory worker,lost job/no work,6000,13000,10000,12500,6,1,Yes,TV,Yes,Do know,Do not know,dont know,No,home quarantine,completely agree,No,,Yes,1,1,1,0,0,0,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,15,30,15,30,উ.  পেশা পরিবর্তন,No,,,0,0,1,0,0
314,Patuakhali,MF-BDU,Barishal,Patuakhali,Patuakhali Sadar,Word No 7,Urban,NA,24,20,Men,Private service holder,lost job/no work,10000,20000,10000,15000,4,0,Yes,Mobile SMS/voice message,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,completely agree,Yes,14,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,7,15,5,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
315,Khulna-1,MF-BDU,Khulna,Khulna,khulna,14,Urban,NA,28,20,Men,CNG/auto driver,lost job/no work,0,18000,18000,18000,4,0,Yes,TV,Yes,Do know,Do know,stay home,No,home quarantine,completely agree,No,,No,1,1,1,1,0,0,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,2,30,0,30,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
316,Feni-1,MF-BDU,Chattogram,Feni,Sonagazi,Mongalkandi,Rural,NA,23,20,Men,Hotel/restaurant worker,lost job/no work,9000,15000,7000,9000,6,0,Yes,social networking sites (Facebook),Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,3,30,0,30,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,1,0,0,0
317,Khulna-1,MF-BDU,Khulna,Khulna,Terokhada,Barasat,Rural,NA,45,40,Men,Private service holder,have job but no pay/salary,0,18000,18000,18000,4,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,treatment available only in Dhaka,completely agree,Yes,10,No,1,1,1,1,0,1,0,ই.  নগদ অর্থ সাহায্য,15,20,15,20,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
318,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:15,24,20,Men,small business/convenience shop,switched job/work,5000,5000,6000,55000,3,0,Yes,Friends,Yes,Do not know,Do not know,Corona helpline,Yes,treatment available only in Dhaka,somewhat agree,হ্যাঁ,10,Yes,1,1,0,0,1,0,1,নগদ অর্থ সাহায্য,0,10,0,10,ঋণ গ্রহন,No,,পাই নাই,0,1,0,0,0
319,,UDP,Dhaka,Faridpur,FARIDPUR SADAR,,Urban,Ward No:9,30,30,Women,maid,continuing previous work,1200,4000,3000,4000,4,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,7,Yes,1,1,1,1,1,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,6,7,5,0,পরিকল্পনা নাই,No,,,0,0,1,0,0
320,,UDP,Rajshahi,Rajshahi,RAJPARA,,Urban,Ward No:2,38,30,Men,Day laborer (agri),lost job/no work,1500,5000,5000,5000,4,0,Yes,NGO,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,1,1,1,0,1,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য",1,30,0,30,সরকারি বা দাতাদের সাহায্য,No,,,1,1,0,0,0
321,,UDP,Dhaka,Faridpur,FARIDPUR SADAR,N/A,Urban,Ward No:6,50,50,Men,small business/convenience shop,continuing previous work,4000,8000,6000,6000,5,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,home quarantine,completely agree,হ্যাঁ,30,Yes,1,1,0,0,0,0,1,পর্যাপ্ত চিকিৎসা ব্যবস্থা,3,30,0,30,পরিকল্পনা নাই,No,,পাই নাই,0,0,0,1,0
322,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:10,35,30,Women,homemaker,lost job/no work,8000,9000,9000,9000,3,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,Yes,no treatment available,completely agree,হ্যাঁ,15,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,1,30,0,30,"সঞ্চয় থেকে উত্তোলন, পরিকল্পনা নাই",No,,পাই নাই,1,0,0,0,0
323,,UDP,Mymensingh,Mymensingh,MYMENSINGH SADAR,,Urban,Ward No:19,70,70,Women,others,lost job/no work,0,7000,3000,6000,4,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,7,Yes,1,1,1,1,1,0,1,খাদ্য সাহায্য,1,10,0,10,পরিকল্পনা নাই,No,,,1,0,0,0,0
324,Kurigram,MF-BDU,Rangpur,Kurigram,Kurigram Sadar,Katelbari,Rural,NA,23,20,Men,Private service holder,have job but no pay/salary,0,40000,30000,30000,10,2,Yes,social networking sites (Facebook),Yes,Do not know,Do know,Corona helpline,No,no treatment available,somewhat agree,No,,No,1,1,0,1,0,0,0,অ. খাদ্য সাহায্য,7,120,5,120,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
325,Jashore,MF-BDU,Khulna,Jashore,Monirampur,Kashimnagor,Rural,NA,35,30,Men,others,lost job/no work,0,16000,6000,12000,7,2,Yes,TV,Yes,Do know,Do not know,Will consult pharmacist/doctor,No,no treatment available,completely agree,Yes,7,Yes,1,1,1,0,0,1,1,অ. খাদ্য সাহায্য,5,7,5,0,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
326,,UDP,Dhaka,Dhaka,SAVAR,Savar,Urban,Ward No:2,42,40,Men,Day laborer (non-agri),lost job/no work,5000,7000,7000,7000,3,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,inevitable death,completely agree,হ্যাঁ,10,Yes,1,1,0,0,0,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,2,10,0,10,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,0,0,1,0,0
327,Bhairab,MF-BDU,Dhaka,Kishoreganj ,Bhairab,Shibpur (Kandipara),Rural,NA,20,20,Women,Private service holder,lost job/no work,0,10000,6000,9000,3,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,5,Yes,1,1,1,1,1,1,1,ঊ.  মানুষের মধ্যে ভয় দুর করা,6,30,5,30,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,0,0,0,1
328,Pabna-3,MF-BDU,Rajshahi,Pabna,Pabna sadar,Maligacha,Rural,NA,32,30,Men,rickshawpuller,lost job/no work,3000,14000,9000,7000,5,0,Yes,TV,Yes,Do know,Do know,city hospital,Yes,treatment is costly,do not fully agree,Yes,30,No,1,1,1,1,1,1,0,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",5,30,5,30,"অ. সঞ্চয় থেকে উত্তোলন, ঈ. ঋণ গ্রহন",No,,,1,1,0,0,0
329,Kurigram,MF-BDU,Rangpur,Kurigram,Kurigram Sadar,Katalbari,Rural,NA,25,20,Men,Private service holder,paid leave from job,30000,40000,30000,30000,10,2,Yes,TV,Yes,Do not know,Do know,Corona helpline,No,no treatment available,completely agree,Yes,30,No,1,1,0,1,0,1,0,অ. খাদ্য সাহায্য,10,60,10,60,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
330,Kushtia-1,MF-BDU,Khulna,Kushtia,Kumarkhali,Shelidah,Rural,NA,40,40,Men,small business/convenience shop,lost job/no work,11000,12000,9000,12000,6,1,Yes,TV,Yes,Do know,Do not know,Local govt hospital,Yes,treatment available only in Dhaka,completely agree,Yes,7,Yes,1,1,1,0,1,1,1,অ. খাদ্য সাহায্য,0,5,0,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
331,,UDP,Dhaka,Gazipur,Tongi Poshchim,,Urban,Ward No:49,33,30,Men,small business/convenience shop,continuing previous work,4000,6000,5000,4000,6,2,Yes,NGO,Yes,Do not know,Do not know,Corona helpline,No,home quarantine,somewhat agree,হ্যাঁ,25,No,1,1,0,0,0,0,0,খাদ্য সাহায্য,10,30,10,30,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,0,0,0
332,Cumilla-2,MF-BDU,Chattogram,Cumilla,Chauddagram,Suvopur,Rural,NA,30,30,Women,Private service holder,have job but no pay/salary,0,8900,7000,8000,3,1,Yes,Friends,Yes,Do know,Do not know,dont know,No,govt detains infected person,completely agree,No,,Yes,1,1,1,0,0,0,1,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",1,0,0,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,1,0,1,0
333,Rangamati,MF-BDU,Chattogram,Rangamati,Rangamati,6 no Rangapani,Rural,NA,45,40,Men,Private service holder,lost job/no work,38000,38000,50000,30000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,No,home quarantine,completely agree,Yes,7,No,1,1,1,1,0,1,0,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,30,15,30,10,অ. সঞ্চয় থেকে উত্তোলন,No,,,0,0,0,1,0
334,Chattogram-2,MF-BDU,Chattogram,Chattogram,Kotwali,34,Urban,NA,25,20,Women,others,lost job/no work,0,20000,12000,17000,5,0,Yes,NGO,Yes,Do know,Do know,Corona helpline,Yes,lockdown whole area/village,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,4,7,0,0,উ.  পেশা পরিবর্তন,No,,,0,0,1,0,0
335,Faridpur,MF-BDU,Dhaka,Faridpur,Faridpur Sadar,Kaijuri,Rural,NA,21,20,Men,others,lost job/no work,0,10000,8000,9000,2,0,Yes,social networking sites (Facebook),Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,8,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,5,10,5,10,ঈ. ঋণ গ্রহন,No,,,0,1,0,0,0
336,Sylhet-1,MF-BDU,Sylhet,Habigonj,Lakhai,Bamoi,Rural,NA,35,30,Men,small business/convenience shop,lost job/no work,2000,20000,10000,20000,6,0,Yes,Friends,Yes,Do not know,Do know,dont know,No,no treatment available,do not fully agree,No,,Yes,1,1,0,1,0,0,1,ই.  নগদ অর্থ সাহায্য,4,4,0,0,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
337,Cumilla-1,MF-BDU,Chattogram,Cumilla,Chandina ,Barera,Rural,NA,25,20,Men,Hotel/restaurant worker,lost job/no work,5000,15000,10000,15000,8,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,treatment available only in Dhaka,somewhat agree,Yes,7,Yes,1,1,1,1,0,1,1,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,5,7,5,0,উ.  পেশা পরিবর্তন,No,,,0,0,0,1,0
338,,UDP,Mymensingh,Mymensingh,MYMENSINGH SADAR,,Urban,Ward No:13,46,40,Women,homemaker,continuing previous work,4000,6000,5000,60007,7,0,Yes,TV,Yes,Do know,Do not know,Local govt hospital,Yes,treatment available only in Dhaka,dont know,হ্যাঁ,10,Yes,1,1,1,0,1,0,1,খাদ্য সাহায্য,2,15,0,10,ঋণ গ্রহন,No,,,1,0,0,0,0
339,Chattogram-2,MF-BDU,Chattogram,Chattogram,Chandgaon,7,Urban,NA,45,40,Women,Private service holder,have job but no pay/salary,0,22000,19000,14000,3,0,Yes,NGO,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,5,12,5,10,অ. সঞ্চয় থেকে উত্তোলন,No,,,1,0,0,0,0
340,Panchagarh,MF-BDU,Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Urban,NA,39,30,Men,Private service holder,lost job/no work,32000,36000,30000,33000,7,2,Yes,TV,Yes,Do know,Do know,Corona helpline,No,no treatment available,completely agree,Yes,14,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,30,12,30,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
341,,UDP,Khulna,Khulna,DAULATPUR,,Urban,Ward No:2,55,50,Women,maid,continuing previous work,3000,6000,5000,6000,5,0,Yes,NGO,Yes,Do not know,Do not know,Corona helpline,No,home quarantine,completely agree,হ্যাঁ,9,Yes,1,1,0,0,0,0,1,খাদ্য সাহায্য,0,9,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
342,Gaibandha,MF-BDU,Rangpur,Gaibandha,Gaibandha Sadar,West Gobindapur,Rural,NA,25,20,Men,transport worker,lost job/no work,35000,25000,5000,15000,10,1,Yes,TV,Yes,Do know,Do know,Corona helpline,No,govt detains infected person,completely agree,No,,Yes,1,1,1,1,0,0,1,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,1,15,0,10,অ. সঞ্চয় থেকে উত্তোলন,No,,,0,0,0,1,0
343,,UDP,Rajshahi,Rajshahi,BOALIA,,Urban,Ward No:23,42,40,Men,others,lost job/no work,3000,6900,6000,6000,4,0,Yes,NGO,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,20,Yes,1,1,1,1,1,0,1,খাদ্য সাহায্য,1,12,0,10,সরকারি বা দাতাদের সাহায্য,Yes,food,নিজে গিয়ে,1,0,0,0,0
344,,PSU,Dhaka,Gazipur,GAZIPUR SADAR,Gazipur city corporation ,Urban,Ward No:18,27,20,Men,rickshawpuller,continuing previous work,10000,14000,10000,12500,3,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,home quarantine,somewhat agree,হ্যাঁ,14,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,4,20,0,20,পরিকল্পনা নাই,No,,,1,0,0,0,0
345,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:9,39,30,Men,Day laborer (agri),lost job/no work,0,9000,9000,9000,4,0,Yes,TV,Yes,Do know,Do not know,Local govt hospital,No,home quarantine,dont know,না,0,Yes,1,1,1,0,0,0,1,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য",3,20,0,20,ঋণ গ্রহন,No,,পাই নাই,1,1,0,0,0
346,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:8,35,30,Women,others,lost job/no work,0,8000,8000,8000,4,0,Yes,TV,Yes,Do know,Do know,city hospital,No,home quarantine,completely agree,হ্যাঁ,30,Yes,1,1,1,1,0,0,1,নগদ অর্থ সাহায্য,10,30,10,30,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,0,1,0,0,0
347,,UDP,Barishal,Barishal,BARISAL SADAR (KOTWALI),,Urban,Ward No:10,32,30,Women,maid,lost job/no work,0,9000,3000,9500,5,0,Yes,TV,Yes,Do know,Do know,city hospital,Yes,home quarantine,completely agree,হ্যাঁ,15,Yes,1,1,1,1,1,0,1,খাদ্য সাহায্য,5,15,5,10,সরকারি বা দাতাদের সাহায্য,Yes,food,বাড়ীতে পৌঁছে দেয়া হয়,1,0,0,0,0
348,Savar,MF-BDU,Dhaka,Dhaka,Savar Powrosova,W-6,Urban,NA,33,30,Women,factory worker,paid leave from job,8875,8875,6000,7000,4,0,Yes,TV,Yes,Do not know,Do know,Local govt hospital,Yes,no treatment available,dont know,Yes,40,No,1,1,0,1,1,1,0,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",10,35,10,30,"ই.  সম্পদ বিক্রী, ঋ. পরিকল্পনা নাই",No,,,1,0,0,1,0
349,Chattogram-1,MF-BDU,Chattogram,Chattogram,Hathazari,3no Fatey pur,Rural,NA,32,30,Men,Private service holder,have job but no pay/salary,0,25000,20000,20000,9,2,Yes,TV,Yes,Do know,Do know,city hospital,No,treatment available only in Dhaka,dont know,Yes,15,No,1,1,1,1,0,1,0,ই.  নগদ অর্থ সাহায্য,15,30,15,30,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
350,Syedpur,MF-BDU,Rangpur,Nilphamari,Syedpur,Kamarpukur,Rural,NA,23,20,Men,Day laborer (non-agri),lost job/no work,0,15000,9500,14000,5,1,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,completely agree,Yes,10,No,1,1,1,1,1,1,0,অ. খাদ্য সাহায্য,7,10,5,10,ই.  সম্পদ বিক্রী,No,,,1,0,0,0,0
351,Sylhet-2,MF-BDU,Sylhet,Sylhet,Osmaninagar,Tazpur,Rural,NA,23,20,Men,small business/convenience shop,lost job/no work,0,15000,15000,15000,5,0,Yes,TV,Yes,Do not know,Do not know,Will consult pharmacist/doctor,No,no treatment available,completely agree,No,,Yes,1,1,0,0,0,0,1,অ. খাদ্য সাহায্য,0,10,0,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
352,,UDP,Dhaka,Dhaka,BANANI,Korail Jamaibazar,Urban,Ward No:19,50,50,Women,small business/convenience shop,lost job/no work,2000,7500,3000,7000,4,1,Yes,NGO,Yes,Do know,Do know,stay home,No,inevitable death,somewhat agree,হ্যাঁ,15,No,1,1,1,1,0,0,0,খাদ্য সাহায্য,2,60,0,60,সঞ্চয় থেকে উত্তোলন,Yes,food,নিজে গিয়ে,1,0,0,0,0
353,,UDP,Dhaka,Faridpur,FARIDPUR SADAR,,Urban,Ward No:9,51,50,Women,Hotel/restaurant worker,switched job/work,1000,5000,4000,5000,4,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,0,0,1,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,2,30,0,30,পরিকল্পনা নাই,No,,,0,0,1,0,0
